url,barkod,urun_adi,miktar,ambalaj,markalar,kategoriler,etiketler,mensei,uretim_yerleri,satildigi_ulkeler,icerik_metni,alerjenler,eser_miktarlar,icerik_sayisi,nutriscore_notu,nova_grubu,yesil_skor_notu,palmiye_yagi_icermez,vejetaryen,vegan_durumu,yag_seviyesi,doymus_yag_seviyesi,seker_seviyesi,tuz_seviyesi,enerji_kj,enerji_kcal,yag_g,doymus_yag_g,karbonhidrat_g,seker_g,lif_g,protein_g,tuz_g,sodyum_g,alkol_yuzde,meyve_sebze_baklagil_yuzde,nutriscore_puan,ns_negatif_puan,ns_pozitif_puan,ns_enerji_puan,ns_seker_puan,ns_doymus_yag_puan,ns_tuz_puan,ns_protein_puan,ns_lif_puan,ns_meyve_sebze_baklagil_puan
https://world.openfoodfacts.org/product/7622210449283/prince-gout-chocolat-lu,7622210449283,Prince Gout Chocolat – LU – 300 g,300 g,"Packet, ,, Etui en carton, ,, Film en plastique, ,, Hdpe film-packet",LU,"Snacks, ,, Breakfasts, ,, Sweet snacks, ,, Biscuits and cakes, ,, Biscuits and crackers, ,, Biscuits, ,, Filled biscuits, ,, Sandwich biscuits","Distributor labels, ,, Charte LU Harmony, ,, Triman",,,"Algeria, ,, Belgium, ,, France, ,, French Polynesia, ,, Germany, ,, Guadeloupe, ,, Hungary, ,, Luxembourg, ,, Martinique, ,, Morocco, ,, New Caledonia, ,, Réunion, ,, Spain, ,, Switzerland, ,, United States","WHEAT flour 35%, whole WHEAT flour 15.7%, sugar, vegetable oils (palm, rapeseed), low-fat cocoa powder 4.5%, glucose syrup, WHEAT starch, raising agents (ammonium bicarbonate, sodium bicarbonate, disodium diphosphate), emulsifiers ( SOY lecithin, sunflower lecithin), salt, skimmed MILK powder, lactose and MILK proteins, flavors, MAY CONTAIN EGG .","Eggs, Gluten, Milk, Soybeans",Eggs,19,E,4,D,False,,no,moderate,high,high,moderate,1960.0,465.0,17.5,5.5,70.0,31.5,4.0,6.5,0.5,0.2,0.0,0.0,20,21,1,5,9,5,2,,1,0
https://world.openfoodfacts.org/product/3046920029759/edelbitterschokolade-mild-90-lindt-excellence,3046920029759,Edelbitterschokolade Mild 90% – Lindt EXCELLENCE – 100 gram,100 gram,"Aluminium wrap, ,, Box cardboard, ,, Caja de cartón, ,, Card-box, ,, Foil-wrapper, ,, es:Recipiente, ,, fr:Feuille aluminium, ,, fr:Étui carton, ,, pt:Papel de aluminio","Lindt, ,, Lindt EXCELLENCE","Snacks, ,, Sweet snacks, ,, Cocoa and its products, ,, Chocolates, ,, Dark chocolates, ,, Dark chocolate bar, ,, Botanas, ,, Cacao y sus productos, ,, Chocolates negros, ,, Chocolates negros extra finos, ,, Snacks dulces","Green Dot, ,, Triman",,Aachen,"Algeria, ,, Austria, ,, Belgium, ,, Bulgaria, ,, Canada, ,, Czech Republic, ,, Finland, ,, France, ,, French Polynesia, ,, Germany, ,, Ireland, ,, Italy, ,, Mauritius, ,, Morocco, ,, Netherlands, ,, Norway, ,, Poland, ,, Portugal, ,, Réunion, ,, Romania, ,, Singapore, ,, Spain, ,, Sweden, ,, Switzerland, ,, Tunisia, ,, United Kingdom","cocoa mass, cocoa butter, fat reduced cocoa, sugar, vanilla",,"Milk, Nuts, Soybeans",4,E,3,E,True,True,yes,high,high,moderate,low,2443.0,592.0,55.0,30.0,14.0,7.0,0.0,10.0,0.03,0.012,,0.0,19,19,0,7,2,10,0,,0,0
https://world.openfoodfacts.org/product/8000500082379/nutella-ferrero,8000500082379,Nutella – Ferrero – 1000g,1000g,"Glass, ,, Pot, ,, fr:Couvercle en plastique, ,, fr:Opercule aluminium, ,, fr:Pot en verre","Ferrero, ,, Nutella","Breakfasts, ,, Spreads, ,, Festive foods, ,, Sweet spreads, ,, Christmas foods and drinks, ,, fr:Pâtes à tartiner, ,, Hazelnut spreads, ,, Chocolate spreads, ,, Cocoa and hazelnuts spreads","Sustainable, ,, Sustainable Palm Oil, ,, Roundtable on Sustainable Palm Oil",,,"Austria, ,, Belgium, ,, Bulgaria, ,, Czech Republic, ,, France, ,, Germany, ,, Hungary, ,, Morocco, ,, Romania, ,, Serbia, ,, Slovenia, ,, Spain, ,, Sweden, ,, Switzerland, ,, Turkey","sugar, palm oil, hazelnuts (13%), skimmed  milk  powder (8,7 %), lean cocoa (7,4 %), emulsifier: lecithins ( soya ), vanillin","Milk, Nuts, Soybeans",,8,E,4,D,False,,no,high,high,high,low,2252.0,539.0,30.9,10.6,57.5,0.0,,6.3,0.17,0.068,,0.0,31,31,0,6,15,10,0,,0,0
https://world.openfoodfacts.org/product/6111252860077/trios-aperitivos-company,6111252860077,Trios – Aperitivos company – 20g,20g,,Aperitivos company,"Snacks, ,, Apéritif, ,, Snacks salés",Green Dot,,"Tanger, ,, Maroc","Morocco, ,, Spain, ,, United States","French: Maïs, huile et/ou graisse végétale, arômes, sel et colorant",,,5,E,4,A,,,maybe,high,high,high,high,2234.0,534.0,32.1,32.1,54.0,54.0,,5.2,2.0,0.8,,,40,40,0,6,15,10,9,,0,0
https://world.openfoodfacts.org/product/3270190127765/carrefour-bio-noir-puur,3270190127765,carrefour bio noir - puur – 100 g,100 g,"Metal, ,, Recyclable Metals, ,, Aluminium, ,, Cardboard, ,, Sheet, ,, Sleeve, ,, fr:Plaquette","Carrefour BIO, ,, Carrefour","Snacks, ,, Sweet snacks, ,, Cocoa and its products, ,, Chocolates, ,, Dark chocolates, ,, Extra fine dark chocolates, ,, es:Tabletas de chocolate negro","Organic, ,, EU Organic, ,, Non-EU Agriculture, ,, EU Agriculture, ,, EU/non-EU Agriculture, ,, FR-BIO-01, ,, Green Dot, ,, IT-BIO-014, ,, Made in France, ,, Nutriscore, ,, Nutriscore Grade D, ,, Pure cocoa butter, ,, AB Agriculture Biologique, ,, Triman",Non European Union,"France, ,, Normandie, ,, Tinchebray","Belgium, ,, France, ,, French Polynesia, ,, Italy, ,, Morocco, ,, Spain","cocoa mass, sugar, cocoa butter, emulsifier: lecithins (sunflower), vanilla extract",None,"Milk, Nuts, es:cereales-que-contengan-gluten",7,E,4,C,True,True,yes,high,high,high,low,2353.0,567.0,42.0,26.0,32.0,27.0,12.0,9.6,0.03,0.012,,,19,24,5,7,7,10,0,,5,0
https://world.openfoodfacts.org/product/7622210476241/petit-brun-extra,7622210476241,Petit brun extra – 300 g,300 g,"Plastic, ,, Cardboard, ,, Ps-polystyrene, ,, fr:Film en plastique","Brun, ,, Mondelez","Snacks, ,, Sweet snacks, ,, Biscuits and cakes, ,, Biscuits and crackers, ,, Biscuits","fr:Blé français, ,, Triman",blé français,,"France, ,, Réunion","French: Farine de BLÉ 70%, sucre, huile de palme, sirop de glucose-fructose, poudres à lever (carbonates d'ammonium, carbonates de sodium, diphosphates), sel, correcteur d'acidité (acide citrique), arôme. PEUT CONTENIR OEUF , LAIT , SÉSAME .","Eggs, Gluten","Eggs, Milk, Sesame seeds",12,E,4,C,False,,maybe,moderate,high,high,moderate,1857.0,441.0,12.0,5.9,74.0,25.0,2.9,7.2,0.8,0.32,,0.0,20,20,0,5,7,5,3,,0,0
https://world.openfoodfacts.org/product/7622210204424/crema-de-chocolate-lu,7622210204424,Crema de chocolate – LU – 300 g 15.5,300 g 15.5,Plastic,"LU, ,, Mondelēz","Snacks, ,, Sweet snacks, ,, Biscuits and cakes, ,, Biscuits and crackers, ,, Biscuits, ,, Chocolate biscuits, ,, Filled biscuits","Source of fibre, ,, Green Dot",,Spain,"France, ,, Morocco, ,, Spain","cereals 49,1% ( wheat flour 34%, whole wheat flour 15,1%), sugar, palm fat, nabina oil, 4,6% degreased cocoa powder, glucose syrup, wheat starch, lactose and milk prostheins, gasificants (ammonium acid carbonate, sodium acid carbonate, disodium diphosphate), emulgent ( soy lecithin , sunflower lecithin), salt, skim milk powder, whey permeate aroma","Gluten, Milk, Soybeans",Eggs,16,E,4,E,False,True,no,moderate,high,high,moderate,1949.25,467.0,17.0,5.5,70.0,32.5,3.0,6.25,0.49375,0.1975,,0.0,21,21,0,5,9,5,2,,0,0
https://world.openfoodfacts.org/product/6111028001246/la-vache-qui-rit-24,6111028001246,la vache qui rit 24,,,,"Dairies, ,, Fermented foods, ,, Fermented milk products, ,, Cheeses, ,, Processed-cheese, ,, Processed cheese around 20% fat in wedges",,,,Morocco,"Arabic: جبنة مذوبة للدهين, مواد دهنية مصدرها الحليب, بروتينات الحليب, أملاح استحلاب, أملاح معدنية, ملح, زبدة, مركزات بروتينات الحليب, كالسيوم, فيتامين د",Milk,,10,E,1,D,False,True,no,high,high,low,high,1054.81927710843,253.0,20.4819277108434,13.855421686747,3.01204819277108,3.01204819277108,,14.4578313253012,5.72289156626506,2.28915662650602,,0.0,27,33,6,3,0,10,20,6,0,0
https://world.openfoodfacts.org/product/3229820791081/gaufres-miel-bjorg,3229820791081,Gaufres Miel – Bjorg – 175 g,175 g,Carton,Bjorg,"Snacks, ,, Sweet snacks, ,, Biscuits and cakes, ,, Biscuits and crackers, ,, Biscuits, ,, Pastries, ,, Waffles, ,, Stuffed waffles, ,, Honey stuffed waffles","Organic, ,, EU Organic, ,, Non-EU Agriculture, ,, Certified B Corporation, ,, EU Agriculture, ,, EU/non-EU Agriculture, ,, FR-BIO-01, ,, NL-BIO-01, ,, No palm oil, ,, AB Agriculture Biologique, ,, Triman",,,"Croatia, ,, France, ,, Morocco, ,, New Caledonia, ,, Réunion, ,, Switzerland","French: Farine de blé* 27%, sirop de blé*, graisses végétales* (huile de tournesol*, beurre de cacao*), sucre de canne* non raffiné, miel* 12%, son de blé* 1,7%, sel de mer, œufs* entiers en poudre, émulsifiant: lécithines*, poudre à lever carbonates de sodium, cannelle*, jus de citron*. Peut contenir des traces de lait et de fruits à coque . *Ingrédients biologiques.","Eggs, Gluten","Milk, Nuts",16,E,4,A,True,,no,moderate,moderate,high,moderate,1941.0,464.0,17.0,3.8,72.0,36.0,2.6,4.4,0.8,0.32,,,21,21,0,5,10,3,3,,0,0
https://world.openfoodfacts.org/product/5410041010800/veritable-petit-ecolier-chocolat-noir-pur-beurre-de-cacao-lu,5410041010800,Véritable Petit écolier Chocolat noir Pur beurre de cacao – LU – 150 g,150 g,"Plastic, ,, Box, ,, Cardboard, ,, Packet, ,, fr:Barquette et film plastique à jeter, ,, fr:Étui carton à recycler",LU,"Snacks, ,, Sweet snacks, ,, Biscuits and cakes, ,, Biscuits and crackers, ,, Biscuits, ,, Chocolate biscuits, ,, Dark chocolate biscuits, ,, Biscuit with a chocolate bar covering, ,, Biscuit with a dark chocolate bar covering","Distributor labels, ,, No preservatives, ,, Charte LU Harmony, ,, Made in France, ,, No colorings, ,, Pure cocoa butter, ,, fr:Blé français, ,, Triman","fr:Beurre origine UE, ,, fr:Blé origine France","Q62098652, ,, Q137439458","Canada, ,, France, ,, Germany, ,, Morocco, ,, Réunion, ,, Spain, ,, Switzerland","petit butter 52%: wheat flour 68%, sugar, pastry butter 14%, skimmed milk powder, baking powder (sodium acid carbonate, disodium diphosphate, ammonium acid carbonate), salt, acidity corrector (citric acid), chocolat noir 48%: cocoa paste and butter , sugar, pastry butter, skimmed milk powder, ( milk ), emulsifier (lecithin), vanilla flavour","Gluten, Milk, Soybeans",Nuts,20,E,4,D,True,True,no,high,high,high,moderate,2110.2,502.0,25.0,15.0,62.0,0.0,4.5,5.6,0.56,0.224,,0.0,26,28,2,6,10,10,2,,2,0
https://world.openfoodfacts.org/product/42105220/coca-cola,42105220,Coca Cola – 450 ml,450 ml,"Plastic, ,, Pet-polyethylene-terephthalate, ,, de:Flasche(n), ,, it:bottiglia pet",Coca-Cola,"Beverages and beverages preparations, ,, Beverages, ,, Carbonated drinks, ,, Sodas, ,, Colas, ,, Cola with sugar, ,, Sweetened beverages",Made in Swiss,,Switzerland,"France, ,, Germany, ,, Italy, ,, Morocco, ,, North Macedonia, ,, Switzerland, ,, United States","water, sugar, carbonic acid, e150d, e338, natural flavors including caffeine",,,6,E,4,,False,True,yes,low,low,high,low,180.0,42.0,0.0,0.0,10.6,10.6,,0.0,0.0,0.0,0.0,0.0,12,12,0,3,9,0,0,0,0,0
https://world.openfoodfacts.org/product/6111242107366/press-up-moyen-jaouda,6111242107366,Press Up moyen – Jaouda,,,Jaouda,"Beverages and beverages preparations, ,, Plant-based foods and beverages, ,, Beverages, ,, Plant-based beverages, ,, Fruit-based beverages, ,, Juices and nectars, ,, Fruit juices, ,, Juice","FSC, ,, FSC Mix",,,Morocco,jutes,,,1,E,,E,False,True,yes,low,low,moderate,high,157.0,37.0,0.0,0.0,8.7,4.5,0.2,0.1,2.5,1.0,,0.0,18,18,0,3,3,0,12,0,0,0
https://world.openfoodfacts.org/product/90382383/cappy-pulpy-coca-cola-company,90382383,Cappy pulpy – Coca-Cola Company,,Plastic,Coca-Cola Company,"Beverages and beverages preparations, ,, Plant-based foods and beverages, ,, Beverages, ,, Plant-based beverages, ,, Fruit-based beverages, ,, Juices and nectars, ,, Fruit juices, ,, Orange juices",,,,"France, ,, Morocco","French: eau, jus et pulpe d'orange, sucre, acidifiants: E330, E300, épaississant E440, émulsifiants: E414, E445; arômes naturels et identiques aux naturels, édulcorants: E954, E950; colorant: E160a.",,,19,E,4,D,,True,yes,low,low,high,low,154.0,37.0,0.0,0.0,9.0,7.0,,0.0,0.05,0.02,,,12,12,0,3,5,0,0,0,0,0
https://world.openfoodfacts.org/product/5449000000286/coca-cola,5449000000286,Coca Cola – 2L,2L,Plastic,Coca-Cola,"Beverages and beverages preparations, ,, Beverages, ,, Carbonated drinks, ,, Sodas, ,, Colas, ,, Cola with sugar, ,, Sweetened beverages","No preservatives, ,, Green Dot, ,, Made in Swiss, ,, Natural flavors, ,, Triman",,رويبة,"Albania, ,, Algeria, ,, Austria, ,, Azerbaijan, ,, Belgium, ,, Bosnia and Herzegovina, ,, Bulgaria, ,, Croatia, ,, Czech Republic, ,, France, ,, Georgia, ,, Germany, ,, Hungary, ,, Kazakhstan, ,, Mauritius, ,, Morocco, ,, Poland, ,, Réunion, ,, Romania, ,, Russia, ,, Serbia, ,, Slovakia, ,, Switzerland","water, fructose-glucose syrup, carbon dioxide, colour: e 150d, acid: phosphoric acid, natural flavourings, flavouring caffeine, best before date: see bottle neck, keep cool and dry, do not expose to sunlight",,,13,E,4,,True,True,yes,low,low,high,low,180.0,42.0,0.0,0.0,10.6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,12,12,0,3,9,0,0,0,0,0
https://world.openfoodfacts.org/product/3155251205500/beurre-doux-gastronomique-president,3155251205500,Beurre doux gastronomique – Président – 250 g,250 g,"Metal, ,, Recyclable Metals, ,, Aluminium, ,, fr:Feuille plastique, ,, fr:Plaquette",Président,"Dairies, ,, Fats, ,, Spreads, ,, Spreadable fats, ,, Animal fats, ,, Dairy spreads, ,, Milkfat, ,, Butters, ,, Unsalted butters, ,, Pasteurized butters, ,, Sweet cream butters",Triman,Origine de la crème : Union Européenne,France,"France, ,, Germany, ,, Réunion, ,, Switzerland","butter ( cream , original eu)",Milk,,1,E,2,D,True,True,no,high,high,low,low,3063.0,745.0,82.0,57.0,1.0,1.0,0.0,0.7,0.03,0.012,,0.0,20,20,0,,0,,0,,0,0
https://world.openfoodfacts.org/product/3664346315371/grand-arome-moins-de-sucre-poulain,3664346315371,Grand Arôme moins de sucre – Poulain – 400 g,400 g,"fr:Boîte en plastique, ,, fr:Couvercle en plastique, ,, fr:Opercule en papier et plastique",Poulain,"Beverages and beverages preparations, ,, Beverages, ,, Cocoa and its products, ,, Beverage preparations, ,, Cocoa and chocolate powders, ,, Instant beverages, ,, Instant chocolate powders","No gluten, ,, Green Dot, ,, Made in France, ,, Triman","fr:Fèves de cacao d'origine Afrique, ,, fr:Sucre d'origine Union européenne",France,France,"Sugar, fat-reduced cocoa powder (11 % cocoa butter) 47%, natural flavouring. May contain milk",,Milk,4,E,4,D,True,,maybe,moderate,moderate,high,low,623.0,148.0,4.0,2.4,19.0,18.0,2.3,8.2,0.22,0.088,,,16,23,7,10,10,2,1,7,0,0
https://world.openfoodfacts.org/product/3229820783338/epeautre-noisette-bjorg,3229820783338,Épeautre noisette – Bjorg – 1 L,1 L,"Composite material, ,, Lid or cap, ,, Plastic, ,, Bottle cap, ,, Tetra Pak, ,, Brick, ,, Dry, ,, fr:Brique en carton",Bjorg,"Beverages and beverages preparations, ,, Plant-based foods and beverages, ,, Beverages, ,, Plant-based foods, ,, Dairy substitutes, ,, Milk substitutes, ,, Plant-based beverages, ,, Plant-based milk alternatives, ,, Unsweetened beverages, ,, Mixed plant milks","Vegetarian, ,, Organic, ,, EU Organic, ,, Non-EU Agriculture, ,, Vegan, ,, 100% vegetable, ,, Certified B Corporation, ,, EU Agriculture, ,, EU/non-EU Agriculture, ,, FR-BIO-01, ,, FSC, ,, FSC Mix, ,, Green Dot, ,, IT-BIO-006, ,, IT-BIO-007, ,, Low saturated fat, ,, Made in Italy, ,, No added sugar, ,, AB Agriculture Biologique, ,, Triman",European Union and Non European Union,Italie,France,"water, spelt 7%, rice 6%, hazelnut 3%, oats 2,2%, cold-pressed sunflower oil, sea salt. organic ingredients","Gluten, Nuts",Nuts,7,E,3,,True,True,yes,moderate,low,high,low,319.0,76.0,3.0,0.3,11.0,7.6,0.5,1.0,0.09,0.036,,,13,13,0,7,6,0,0,0,0,0
https://world.openfoodfacts.org/product/3023470001015/butter-cookie-st-michel,3023470001015,Butter cookie – St michel – 130 g,130 g,"Plastic, ,, Bag, ,, Dry, ,, Individual bag, ,, fr:Etui en carton",St michel,"Snacks, ,, Sweet snacks, ,, Biscuits and cakes, ,, Biscuits and crackers, ,, Biscuits, ,, Dry biscuits, ,, Shortbread cookies, ,, Biscuits/Cookies (Shelf Stable), ,, Shortbread biscuit with butter, ,, fr:Sablés au beurre","Vegetarian, ,, Free range, ,, No preservatives, ,, Sustainable farming, ,, EAC, ,, Free range eggs, ,, Green Dot, ,, Made in France, ,, No colorings, ,, No hydrogenated fats, ,, No palm oil, ,, Nutriscore, ,, Nutriscore Grade E, ,, Pure butter, ,, fr:Blé français, ,, fr:Origine France, ,, Triman, ,, fr:eco-emballage, ,, fr:terracycle","Farine de blé français, beurre français, Fabriqué en France,",France,"Belgium, ,, France, ,, Germany, ,, Guadeloupe, ,, Italy, ,, Martinique, ,, Morocco, ,, Switzerland","wheat flour , sugar, butter (18%), eggs , natural flavour, salt, baking powders (ammonium and sodium carbonates, citric acid), skimmed milk powder","Eggs, Gluten, Milk","Nuts, Sesame seeds, Soybeans",10,E,4,B,True,True,no,moderate,high,high,moderate,1976.0,470.0,16.0,10.0,73.0,26.0,2.2,7.4,0.87,0.348,,0.0,25,25,0,5,7,9,4,,0,0
https://world.openfoodfacts.org/product/3034470003107/benco-original,3034470003107,Benco Original – 400g,400g,"fr:Couvercle en plastique, ,, fr:Opercule papier, ,, fr:Pot en plastique",Benco,"Beverages and beverages preparations, ,, Beverages, ,, Snacks, ,, Breakfasts, ,, Sweet snacks, ,, Cocoa and its products, ,, Hot beverages, ,, Beverage preparations, ,, Cocoa and chocolate powders, ,, Instant beverages, ,, Cocoa powders, ,, Cocoa powder for beverages with sugar, ,, Instant chocolate powders, ,, Sweetened beverages","No gluten, ,, Nutriscore, ,, Nutriscore Grade B, ,, Triman, ,, fr:Magnésium, ,, fr:Phosphore, ,, fr:Vitamine B1",,France,France,"sugar, highly defatted cocoo 21.4%, salt, flavouring, vitamin b1",,,5,E,4,D,True,,maybe,low,low,high,low,339.047619047619,80.0,1.76190476190476,1.0952380952381,11.9047619047619,11.9047619047619,0.619047619047619,3.66666666666667,0.133333333333333,0.0533333333333333,,,12,19,7,8,10,1,0,7,0,0
https://world.openfoodfacts.org/product/5000112611861/pet-1-75l-coca-coca-cola,5000112611861,PET 1.75L COCA – Coca-Cola – 1.75 L ℮,1.75 L ℮,"fr:Bouchon en plastique, ,, fr:Bouteille en plastique",Coca-Cola,"Beverages and beverages preparations, ,, Beverages, ,, Carbonated drinks, ,, Sodas, ,, Colas",Triman,,France,"Belgium, ,, France, ,, Switzerland","French: Eau gazéifiée, sucre, colorant: E150d, acidifiant : acide phosphorique, arômes naturels, caféine.",,,8,E,4,,True,,maybe,low,low,high,low,180.0,42.0,0.0,0.0,10.6,10.6,,0.0,0.0,0.0,,,12,12,0,3,9,0,0,0,0,0
https://world.openfoodfacts.org/product/7622210449313/prince-multicereales-gout-chocolat-au-ble-complet-lu,7622210449313,Prince Multicéréales Goût Chocolat Au Blé Complet – LU – 293 g ℮ (15 biscuits),293 g ℮ (15 biscuits),"Plastic, ,, Cardboard, ,, fr:Etui carton à recycler, ,, fr:Film plastique à jeter, ,, fr:Opercule en métal, ,, fr:Pensez au tri!, ,, fr:Point vert",LU,"Snacks, ,, Sweet snacks, ,, Biscuits and cakes, ,, Biscuits and crackers, ,, Biscuits, ,, Chocolate biscuits, ,, Filled biscuits",Triman,,,"France, ,, Réunion","French: Céréales 52,3 % (farine de BLÉ 25,5 % farine complète de BLÉ 20,8 %, farine d'AVOINE 2 %, farine complète d' ORGE 2 %, farine de SEIGLE 2 %), sucre, huiles végétales (palme, colza), cacao maigre en poudre 3,5 %, sirop de glucose, amidon de BLÉ , poudres à lever (carbonates d'ammonium, carbonates de sodium), sel, émulsifiant (lécithines de SOJA ), LAIT écrémé en poudre, perméat de lactosérum (de LAIT ), arômes. PEUT CONTENIR OEUF .","Eggs, Gluten, Milk, Soybeans",Eggs,21,E,4,D,False,True,no,moderate,high,high,moderate,1944.0,463.0,17.0,5.1,69.0,31.0,4.4,6.5,0.64,0.256,,,19,21,2,5,8,5,3,,2,0
https://world.openfoodfacts.org/product/5900951311505/snickers,5900951311505,Snickers – 50g,50g,,Snickers,"Snacks, ,, Sweet snacks, ,, Cocoa and its products, ,, Confectioneries, ,, Chocolate candies, ,, Bars, ,, Candy chocolate bars, ,, Caramel chocolate bars","Green Dot, ,, Tidy man",,,"Bulgaria, ,, Croatia, ,, Czech Republic, ,, France, ,, Germany, ,, Morocco, ,, Poland, ,, Portugal, ,, Slovakia, ,, Spain, ,, Sweden, ,, Switzerland, ,, Turkey","milk chocolate (sugar, cocoa butter, chocolate, skim milk, lactose , milkfat, soy lecithin ), peanuts , corn syrup, sugar, palm oil, skim milk, lactose , salt, egg whites , artificial flavor, peanuts , milk , egg and soy , tree nuts","Eggs, Milk, Nuts, Peanuts, Soybeans",Nuts,22,E,4,,False,,no,high,high,high,moderate,2018.9,490.0,23.0,7.6,60.0,0.0,3.558376875,8.7,0.52,0.208,,0.0,28,29,1,6,14,7,2,,1,0
https://world.openfoodfacts.org/product/5449000267412/coca-cola-gout-original,5449000267412,"Coca-Cola goût original – 1,25 L","1,25 L",fr:Bouchon et bouteille en plastique à recycler.,Coca-Cola,"Beverages and beverages preparations, ,, Beverages, ,, Carbonated drinks, ,, Sodas, ,, Colas",Natural flavors,American,Amérique  USA  Canada  Angleterre,"Belgium, ,, France, ,, Germany, ,, Spain, ,, United Kingdom","carbonated water, sugar, coloring: e150d, acidifier, phosphoric acid, natural flavourings including caffeine",,,8,E,4,,True,,maybe,low,low,high,low,180.0,42.0,0.0,0.0,10.6,10.6,0.0,0.0,0.0,0.0,,,12,12,0,3,9,0,0,0,0,0
https://world.openfoodfacts.org/product/7613035859098/nestle-dessert-chocolat-noir-absolu,7613035859098,NESTLE DESSERT Chocolat Noir Absolu – 170 g,170 g,"Metal, ,, Paper, ,, Recyclable Metals, ,, Aluminium, ,, Box, ,, fr:Film en plastique","Nestlé, ,, Nestlé Dessert, ,, Tablettes","Snacks, ,, Desserts, ,, Sweet snacks, ,, Cocoa and its products, ,, Confectioneries, ,, Chocolate candies, ,, Chocolates, ,, Dark chocolates, ,, Dark chocolate bar with more than 70% cocoa","Green Dot, ,, Nestlé Cocoa Plan, ,, New, ,, Nutriscore, ,, Nutriscore Grade D, ,, Pure cocoa butter, ,, Rainforest Alliance, ,, Triman","Pâte de cacao (Afrique de l'Ouest, Amérique du Sud)",,"France, ,, Réunion","superior dark chocolate, ingredients: cocoa paste¹ (west africa, south america), sugar, cocoa butter¹, pastry butter, natural vanilla flavor from madagascar, rainforest alliance certified mass balance, www,ra,org/en may contain: milk, nuts , cocoa: 70% minimum",Milk,Nuts,7,E,4,D,True,True,no,high,high,high,low,2454.0,592.0,44.7,26.8,33.0,26.5,10.9,9.0,0.01,0.004,,0.0,19,24,5,7,7,10,0,,5,0
https://world.openfoodfacts.org/product/8712100731822/savora-amora,8712100731822,Savora – Amora – 385 g,385 g,"Metal, ,, Glass, ,, Film, ,, Jar, ,, Lid, ,, Wrapper","Amora, ,, Unilever","Condiments, ,, Sauces, ,, Mustards, ,, Groceries, ,, fr:Spécialité à la Moutarde","Green Dot, ,, Triman",Europe,,"France, ,, Morocco","French: moutarde de Dijon 40% (eau, graines de moutarde brunes 14%, vinaigre d'alcool, sel, acidifiant : acide citrique, conservateur : E224 ( SULFITES )), vinaigre de malt ( ORGE ) 27%, eau, farine de BLÉ , sucre, vinaigre d'alcool, sel, miel 1,4%, épices et aromates 0,8% (curcuma, cannelle, ail, noix de muscade, oignon, piment de Cayenne, graines de CÉLERI , clou de girofle, graines de moutarde blanches, estragon).","Celery, Gluten, Mustard, Sulphur dioxide and sulphites",,29,E,3,A,True,True,no,moderate,low,moderate,high,513.0,124.0,4.8,0.3,15.0,5.9,1.04,3.8,4.7,1.88,,,22,22,0,1,1,0,20,,0,0
https://world.openfoodfacts.org/product/8410376026962/digestive-avena-choco-con-chips-de-chocolate-gullon,8410376026962,Digestive Avena choco con Chips de Chocolate – gullón – 425 g,425 g,"Plastic, ,, Box, ,, Container",gullón,"Snacks, ,, Sweet snacks, ,, Biscuits and cakes, ,, Biscuits and crackers, ,, Biscuits, ,, Chocolate biscuits, ,, Oatmeal biscuits","Source of fibre, ,, Green Dot, ,, High fibres, ,, With Sunflower oil",,,"France, ,, Morocco, ,, Portugal, ,, Spain","oat flakes 34%, whole wheat flour 22%, dark chocolate drops 15% (sugar, cocoa paste, dextrose, cocoa butter, emulsifier ( soy lecithin ), flavourings), vegetable oil (high oleic sunflower) 14,5%, sugar, glucose and fructose syrup, raising agents (sodium acid carbonate, ammonium acid carbonate), salt","Gluten, Soybeans, es:avena, es:avena",Milk,17,E,4,D,True,True,yes,high,high,high,moderate,2002.72108843537,455.0,21.0884353741497,14.2857142857143,61.2244897959184,21.7687074829932,6.80272108843537,7.48299319727891,0.982993197278912,0.393197278911565,,0.0,21,25,4,5,6,10,4,,4,0
https://world.openfoodfacts.org/product/6111260680452/marhaba,6111260680452,Marhaba,,,,fr:Chocolat à tartiner,No preservatives,,,Morocco,"French: Sucre, huile végétale (palm), poudre de cacao (8,3%), pâte de noisettes (8%), poudre de lait écrémé (7,2%), poudre de lactoserum, émulsifiants ( lécithine de soja ), arômes (vanilline). il peut contenir des traces de lactose , d' arachides et d'autre fruits a coques .","Milk, Nuts, Soybeans","Nuts, Peanuts",12,E,4,,True,True,no,high,high,high,high,2246.0,537.0,32.7,32.7,55.3,55.3,,5.6,5.0,2.0,,,51,51,0,6,15,10,20,,0,0
