enerji_kcal,yag_g,doymus_yag_g,karbonhidrat_g,seker_g,protein_g,tuz_g,lif_g,sodyum_g,nova_grubu,nutriscore_notu,seker_orani,protein_orani,doymus_yag_orani
554.0,32.8,15.7,57.2,22.8,7.2,0.09,2.0,0.036,4.0,E,0.3917525773195876,0.012972972972972974,0.4644970414201184
424.0,21.0,3.0,50.9,27.2,6.9,0.88,2.0,0.352,4.0,E,0.5240847784200385,0.01623529411764706,0.13636363636363635
283.0,4.1,1.0,46.8,16.5,13.5,24.9,2.8,9.96,4.0,E,0.3451882845188285,0.04753521126760563,0.19607843137254904
528.0,29.4,18.0,53.5,32.0,10.3,0.25,2.0,0.1,4.0,E,0.5871559633027523,0.01947069943289225,0.5921052631578948
517.0,29.0,18.0,54.0,47.0,6.3,0.06,7.3,0.024,4.0,E,0.8545454545454545,0.012162162162162161,0.6
625.0,46.4,22.3,42.8,41.8,7.4,0.127,2.0,0.0508,4.0,E,0.954337899543379,0.011821086261980831,0.4704641350210971
667.0,73.0,7.6,1.2,0.6,1.0,1.2,0.0,0.48,4.0,E,0.2727272727272727,0.0014970059880239522,0.1027027027027027
456.0,18.2,1.5,67.5,0.0,3.6,3.78,4.2,1.512,3.0,E,0.0,0.00787746170678337,0.078125
548.0,34.0,17.0,51.0,47.0,6.8,0.03,5.5,0.012,4.0,E,0.9038461538461539,0.01238615664845173,0.4857142857142857
755.0,83.0,55.0,0.9,0.8,0.7,0.1,2.0,0.04,2.0,E,0.4210526315789474,0.0009259259259259259,0.6547619047619048
590.0,44.0,18.0,35.0,30.0,9.0,0.01,9.0,0.004,3.0,E,0.8333333333333334,0.015228426395939087,0.4
386.0,0.5,0.0,95.2,94.5,1.1,0.31,0.6,0.124,4.0,E,0.9823284823284822,0.0028423772609819124,0.0
84.0,0.0,0.0,9.8,2.0,9.0,16.5,2.0,6.6,3.0,E,0.18518518518518517,0.10588235294117647,0.0
426.0,17.0,10.0,63.0,54.0,3.6,0.01,2.0,0.004,4.0,E,0.84375,0.008430913348946136,0.5555555555555556
218.0,22.0,20.0,3.0,0.6,2.0,0.025,0.0,0.01,1.0,E,0.15,0.0091324200913242,0.8695652173913043
477.0,20.01,20.01,64.56,40.56,9.69,0.0,2.0,0.0,4.0,E,0.6186699206833435,0.020271966527196653,0.9524036173250833
62.0,0.0,0.0,15.3,15.3,0.2,0.0,2.0,0.0,1.0,E,0.9386503067484663,0.0031746031746031746,0.0
30.0,0.0,0.0,7.5,7.5,0.0,0.025,0.0,0.01,4.0,E,0.8823529411764706,0.0,0.0
264.0,19.0,7.3,0.8,0.5,23.0,2.77,0.1,1.108,4.0,E,0.2777777777777778,0.08679245283018867,0.365
481.0,21.299999237061,10.10000038147,62.900001525879,16.60000038147,7.1999998092651,5.3400001525879,2.0,2.136,4.0,E,0.2597809074346756,0.014937758940384025,0.45291483080790973
423.0,21.0,20.0,52.0,39.0,4.1,0.05,4.2,0.02,4.0,E,0.7358490566037735,0.009669811320754717,0.9090909090909091
152.0,15.0,2.3,1.3,0.2,1.3,4.6,4.2,1.84,4.0,E,0.08695652173913045,0.008496732026143792,0.14375
378.0,12.0,7.8,59.0,26.0,7.8,1.8,1.5,0.72,3.0,E,0.43333333333333335,0.02058047493403694,0.6
482.0,24.1379310344828,8.62068965517241,72.4137931034483,154.577883472057,3.44827586206897,0.775862068965517,0.0,0.310344827586207,4.0,E,2.1055700425973,0.007139287499107598,0.34293552812071254
66.0,3.1,0.7,0.7,0.5,8.7,5.0,0.0,2.0,4.0,E,0.29411764705882354,0.1298507462686567,0.17073170731707318
431.0,24.4,15.9,46.6,27.3,5.67,1.26,1.2,0.504,4.0,E,0.5735294117647058,0.013125,0.6259842519685039
286.0,0.071,0.012,81.498,77.565,0.498,0.007,0.029,0.15,2.0,E,0.9402046110208732,0.001735191637630662,0.011204481792717087
418.0,19.0,9.3,54.0,21.0,6.0,0.45,1.8,0.18,4.0,E,0.38181818181818183,0.014319809069212411,0.465
52.0,0.0,0.0,12.1,11.4,0.1,0.04,2.0,0.016,4.0,E,0.8702290076335878,0.0018867924528301887,0.0
390.0,1.9,1.8,93.0,69.0,0.0,0.0,2.0,0.0,4.0,E,0.7340425531914894,0.0,0.6206896551724138
473.0,20.8,13.7,63.6,0.0,6.1,0.58,3.3,0.232,4.0,E,0.0,0.012869198312236286,0.628440366972477
551.0,34.0,5.3,55.0,42.0,6.1,0.025,2.0,0.01,4.0,E,0.75,0.01105072463768116,0.1514285714285714
269.0,21.0,3.0,15.0,7.5,4.0,3.1,2.0,1.24,4.0,E,0.46875,0.014814814814814815,0.13636363636363635
490.0,21.6,12.8,68.0,36.9,4.8,0.62,2.0,0.248,4.0,E,0.5347826086956522,0.009775967413441954,0.5663716814159292
507.0,37.0,26.0,0.5,0.5,43.0,2.7,0.0,1.08,4.0,E,0.3333333333333333,0.08464566929133858,0.6842105263157895
362.0,17.4,10.8,48.4,46.4,2.9,0.62,2.0,0.248,4.0,E,0.9392712550607287,0.007988980716253443,0.5869565217391305
0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,39.2,2.0,E,0.0,0.0,0.0
513.0,27.0,19.0,61.0,23.0,5.7,1.1,1.9,0.44,3.0,E,0.3709677419354839,0.011089494163424125,0.6785714285714286
519.0,27.9,19.5,60.6,26.9,5.5,1.2,3.4,0.48,4.0,E,0.4366883116883117,0.010576923076923078,0.6747404844290658
374.0,13.8,7.2,55.5,24.4,7.0,0.6,2.3,0.24,4.0,E,0.431858407079646,0.018666666666666668,0.48648648648648646
272.0,17.0,11.0,26.0,0.0,3.7,0.3,2.0,0.12,4.0,E,0.0,0.013553113553113554,0.6111111111111112
80.0,66.0,0.0,18.0,18.0,0.0,0.01,2.0,0.004,1.0,E,0.9473684210526315,0.0,0.0
555.0,35.0,32.0,58.0,9.8,2.0,0.88,2.0,0.352,4.0,E,0.16610169491525426,0.0035971223021582736,0.8888888888888888
900.0,99.9,90.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,E,0.0,0.0,0.8979187314172447
422.0,22.0,9.8,48.0,17.0,7.0,1.25,2.2,0.5,4.0,E,0.3469387755102041,0.016548463356973995,0.42608695652173917
500.0,24.0,15.0,65.0,40.0,6.5,0.6,2.8,0.24,4.0,E,0.6060606060606061,0.012974051896207584,0.6
526.0,29.6,19.5,57.0,56.0,6.9,0.32,2.2,0.128,4.0,E,0.9655172413793104,0.013092979127134726,0.6372549019607843
234.0,14.0,6.0,0.0,0.0,27.0,6.0,0.0,2.4,3.0,E,0.0,0.1148936170212766,0.4
276.0,25.0,9.1,1.7,1.5,12.0,2.1,0.5,0.84,4.0,E,0.5555555555555555,0.04332129963898917,0.35
259.0,23.0,9.4,4.0,1.5,9.0,1.5,0.0068,0.6,4.0,E,0.3,0.03461538461538462,0.39166666666666666
570.0,40.0,22.0,44.0,43.0,8.5,0.2,0.0,0.08,4.0,E,0.9555555555555556,0.0148861646234676,0.5365853658536586
200.0,16.2,1.1,7.1,0.0,3.6,3.7,0.0,1.48,3.0,E,0.0,0.01791044776119403,0.06395348837209303
735.0,80.0,6.6,0.7,0.5,1.9,1.4,0.5,0.56,3.0,E,0.29411764705882354,0.0025815217391304346,0.08148148148148147
365.0,13.0,8.0,55.0,25.0,6.0,0.37,2.0,0.148,4.0,E,0.44642857142857145,0.01639344262295082,0.5714285714285714
643.0,78.57,57.14,0.0,0.0,0.0,1.16,0.0,0.464,4.0,E,0.0,0.0,0.7181098403921077
380.0,11.7142857142857,6.0,60.0,31.4285714285714,5.42857142857143,0.771428571428571,2.28571428571429,0.308571428571429,4.0,E,0.5152224824355967,0.014248218972628424,0.4719101123595511
539.0,33.5,15.8,49.4,35.2,8.4,0.35,2.0,0.14,4.0,E,0.6984126984126985,0.015555555555555557,0.4579710144927536
389.0,14.0,4.3,59.2,33.0,5.0,0.675,3.0,0.27,4.0,E,0.548172757475083,0.01282051282051282,0.2866666666666667
588.0,52.9411764705882,5.88235294117647,23.5294117647059,0.0,17.6470588235294,2.94117647058824,5.88235294117647,1.17647058823529,3.0,E,0.0,0.02996105063417555,0.10905125408942208
368.0,21.0,13.0,37.0,11.0,7.5,0.64,2.6,0.256,4.0,E,0.2894736842105263,0.02032520325203252,0.5909090909090909
391.0,0.0,0.0,97.0,94.0,0.7,0.0,2.0,0.0,2.0,E,0.9591836734693877,0.0017857142857142857,0.0
550.0,32.0,16.0,63.0,37.0,3.2,0.1,2.0,0.04,4.0,E,0.578125,0.0058076225045372055,0.48484848484848486
48.0,0.0,0.0,12.1,11.6,0.0,0.125,0.5,0.05,4.0,E,0.8854961832061069,0.0,0.0
571.0,40.0,32.0,44.0,43.0,5.6,0.2,2.0,0.08,4.0,E,0.9555555555555556,0.00979020979020979,0.7804878048780488
651.0,71.0,8.2,1.4,1.0,0.8,0.9,0.8,0.36,4.0,E,0.4166666666666667,0.001226993865030675,0.11388888888888887
518.0,27.3,15.4,58.6,46.4,8.2,0.19,2.3,0.076,4.0,E,0.7785234899328859,0.01579961464354528,0.5441696113074205
279.0,25.1,16.6,5.0,2.2,4.5,3.1,2.9,1.24,4.0,E,0.3666666666666667,0.01607142857142857,0.6360153256704981
445.0,15.8,7.4,65.7,4.0,8.3,0.0,3.5,0.0,4.0,E,0.05997001499250375,0.01860986547085202,0.44047619047619047
359.0,1.8,1.8,74.3,0.0,13.1,1.2,1.9,0.48,4.0,E,0.0,0.03638888888888889,0.6428571428571429
240.0,20.0,7.0,4.0,0.2,11.0,2.4575,0.0,0.983,4.0,E,0.04,0.04564315352697095,0.3333333333333333
533.0,34.4444444444444,20.5555555555556,45.5555555555556,42.2222222222222,5.55555555555556,0.0,9.44444444444444,0.0,4.0,E,0.906921241050118,0.010403662089055356,0.579937304075237
413.0,21.0,3.0,36.0,21.0,8.6,20.0,5.9,8.0,4.0,E,0.5675675675675675,0.02077294685990338,0.13636363636363635
800.0,93.3333333333333,13.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,E,0.0,0.0,0.14134275618374528
336.0,0.5,0.1,81.0,54.0,5.0,0.29,0.0,0.116,4.0,E,0.6585365853658537,0.01483679525222552,0.06666666666666667
387.0,0.5,0.1,96.8,69.5,0.5,0.02,0.0,0.008,4.0,E,0.7106339468302658,0.001288659793814433,0.06666666666666667
155.0,12.0,0.8,2.6,2.2,7.1,6.3,2.3,2.52,3.0,E,0.6111111111111112,0.04551282051282051,0.06153846153846154
474.0,18.0,12.0,70.0,28.0,7.1,1.1,2.0,0.44,4.0,E,0.39436619718309857,0.014947368421052631,0.631578947368421
492.0,25.3,15.3,56.0,53.7,5.5,0.075,2.0,0.03,4.0,E,0.9421052631578948,0.011156186612576065,0.5817490494296578
41.0,0.5,0.1,9.6,9.6,0.5,0.05,0.5,0.02,4.0,E,0.9056603773584906,0.011904761904761904,0.06666666666666667
503.0,24.8,15.4,63.8,16.3,5.6,0.4,1.1,0.16,3.0,E,0.2515432098765432,0.01111111111111111,0.5968992248062015
249.0,0.3,0.1,60.0,58.0,0.6,6.03,2.0,2.412,4.0,E,0.9508196721311475,0.0024,0.07692307692307693
237.0,16.5,10.9,5.9,5.9,15.5,3.52,2.0,1.408,4.0,E,0.855072463768116,0.06512605042016807,0.6228571428571429
513.0,25.0,15.0,64.0,44.0,7.0,0.4,2.0,0.16,4.0,E,0.676923076923077,0.013618677042801557,0.5769230769230769
549.0,60.0,40.0,0.7,0.5,0.6,0.1,0.0,0.04,2.0,E,0.29411764705882354,0.001090909090909091,0.6557377049180327
226.0,9.0,3.9,28.3,6.0,6.1,6.1,3.9,2.44,4.0,E,0.20477815699658702,0.026872246696035242,0.39
514.0,25.9,15.5,64.1,48.5,5.0,0.31,1.9,0.124,4.0,E,0.7450076804915515,0.009708737864077669,0.5762081784386618
725.0,80.0,56.0,0.6,0.0,0.7,2.0,2.0,0.8,2.0,E,0.0,0.0009641873278236914,0.691358024691358
480.0,33.8,13.2,34.0,24.8,8.2,0.175,3.5,0.07,4.0,E,0.7085714285714286,0.017047817047817045,0.37931034482758624
506.0,29.0,18.0,51.0,48.0,6.2,0.5,7.9,0.2,4.0,E,0.9230769230769231,0.01222879684418146,0.6
300.0,28.0,27.0,12.0,12.0,0.8,0.1,2.0,0.04,4.0,E,0.9230769230769231,0.0026578073089701,0.9310344827586207
898.0,100.0,66.0,0.0,0.0,0.5,0.01,2.0,0.004,2.0,E,0.0,0.0005561735261401557,0.6534653465346535
52.0,0.0,0.0,13.0,13.0,0.0,0.01,0.0,0.004,4.0,E,0.9285714285714286,0.0,0.0
511.0,26.0,12.0,63.0,18.0,5.8,0.01,2.6,0.004,4.0,E,0.28125,0.011328125,0.4444444444444444
42.0,0.0,0.0,9.8,9.6,0.0,0.5,2.0,0.2,4.0,E,0.8888888888888888,0.0,0.0
452.0,16.0,11.0,67.0,20.0,8.8,0.1,2.5,0.04,3.0,E,0.29411764705882354,0.019426048565121413,0.6470588235294118
390.0,13.7704918032787,5.40983606557377,62.1311475409836,31.1475409836066,3.60655737704918,0.290983606557377,2.13114754098361,0.116393442622951,4.0,E,0.49337834328745855,0.009223931910611714,0.3662597114317422
486.0,19.0,14.0,71.0,30.0,7.0,0.45,1.3,0.18,4.0,E,0.4166666666666667,0.014373716632443531,0.7
326.0,25.0,10.5,1.5,1.5,23.5,3.7,2.0,1.48,4.0,E,0.6,0.07186544342507645,0.40384615384615385
543.0,37.0,19.0,42.0,37.0,7.9,0.11,2.0,0.044,4.0,E,0.8604651162790697,0.014522058823529412,0.5
290.0,25.0,18.0,0.5,0.5,7.6,2.0,0.0,0.8,3.0,E,0.3333333333333333,0.026116838487972506,0.6923076923076923
83.0,0.0,0.0,16.6666666666667,0.0,0.0,11.25,2.0,4.5,4.0,E,0.0,0.0,0.0
365.0,12.67,10.84,63.55,60.0,1.36,0.0,2.0,0.0,4.0,E,0.9295120061967468,0.0037158469945355196,0.7929773226042428
564.0,57.0,8.8,7.3,1.4,4.9,2.2,2.0,0.88,4.0,E,0.1686746987951807,0.008672566371681416,0.1517241379310345
420.0,12.9,12.4,73.0,62.0,3.5,0.08,2.0,0.032,4.0,E,0.8378378378378378,0.00831353919239905,0.8920863309352518
527.0,29.0,6.8,57.0,25.0,6.8,0.49,5.2,0.196,3.0,E,0.43103448275862066,0.012878787878787878,0.22666666666666666
238.0,1.9,0.3,53.0,49.0,2.3,7.8,1.0,3.12,4.0,E,0.9074074074074074,0.009623430962343095,0.10344827586206896
747.0,82.0,53.0,0.7,0.0,0.6,0.0125,0.0,0.005,2.0,E,0.0,0.0008021390374331551,0.6385542168674698
402.0,0.7,0.5,99.0,97.0,0.0,0.03,2.0,0.012,4.0,E,0.97,0.0,0.29411764705882354
228.0,12.0,4.1,1.0,1.0,29.0,5.9,0.0,2.36,3.0,E,0.5,0.12663755458515283,0.3153846153846154
375.0,33.33,8.3,18.2,16.66,0.78,2.62,2.0,1.048,4.0,E,0.8677083333333334,0.002074468085106383,0.24177104573259542
600.0,45.0,28.0,40.0,37.0,5.6,0.01,0.0,0.004,3.0,E,0.9024390243902439,0.009317803660565723,0.6086956521739131
247.0,21.0,21.0,7.0,7.0,8.0,1.675,0.0,0.67,4.0,E,0.875,0.03225806451612903,0.9545454545454546
521.0,30.0,22.0,54.0,28.0,6.5,0.05,4.5,0.02,3.0,E,0.509090909090909,0.012452107279693486,0.7096774193548387
537.0,31.0,15.0,54.0,26.0,8.4,0.21,3.5,0.084,4.0,E,0.4727272727272727,0.015613382899628254,0.46875
534.0,30.0,17.0,57.0,40.0,7.8,0.2225,2.2,0.089,4.0,E,0.6896551724137931,0.014579439252336448,0.5483870967741935
48.0,0.0,0.0,11.0,11.0,0.5,0.0,0.0,0.0,4.0,E,0.9166666666666666,0.01020408163265306,0.0
392.0,32.14,21.43,0.0,0.0,21.43,1.72,0.0,0.67857,4.0,E,0.0,0.05452926208651399,0.6466505733252866
517.0,35.0,23.0,44.0,36.0,5.2,0.325,2.0,0.13,4.0,E,0.8,0.010038610038610039,0.6388888888888888
519.0,26.2,17.9,62.55,49.1,8.18,0.15,2.0,0.06,4.0,E,0.7726199842643589,0.01573076923076923,0.6580882352941176
450.0,14.4,6.7,72.8,20.2,7.2,0.91,3.0,0.364,4.0,E,0.27371273712737126,0.015964523281596452,0.43506493506493504
609.0,46.0,28.0,35.0,27.0,8.8,0.1075,10.0,0.043,3.0,E,0.75,0.014426229508196723,0.5957446808510638
275.0,24.0,17.0,13.0,0.0,1.5,2.0,2.0,0.8,4.0,E,0.0,0.005434782608695652,0.68
192.0,10.0,0.7,17.0,17.0,5.9,5.8,5.4,2.32,3.0,E,0.9444444444444444,0.0305699481865285,0.06363636363636363
455.0,37.0,15.0,1.8,1.4,29.0,4.3,0.0,1.72,4.0,E,0.5,0.06359649122807018,0.39473684210526316
149.0,10.7,0.7,2.2,1.8,7.0,5.1,0.09375,2.04,3.0,E,0.5625,0.04666666666666667,0.05982905982905983
458.0,25.0,11.0,50.0,34.0,7.2,0.7,2.0,0.28,4.0,E,0.6666666666666666,0.01568627450980392,0.4230769230769231
245.0,24.0,5.4,3.4,0.2,1.4,3.6,3.8,1.44,3.0,E,0.045454545454545456,0.005691056910569105,0.21600000000000003
598.0,45.0,28.0,31.0,26.0,9.4,0.5,11.0,0.2,4.0,E,0.8125,0.015692821368948246,0.6086956521739131
357.0,14.285714285714,7.1428571428571,57.142857142857,35.714285714286,7.1428571428571,0.40178571428573,3.5714285714286,0.160714285714292,4.0,E,0.6142506142506207,0.019952114924181842,0.4672897196261741
530.0,29.0,15.0,62.0,35.0,5.3,0.3,2.0,0.12,4.0,E,0.5555555555555556,0.009981167608286252,0.5
193.0,4.4,2.1,33.0,8.3,4.7,12.8,1.2,5.12,4.0,E,0.24411764705882355,0.02422680412371134,0.3888888888888889
589.0,65.0,35.6,0.5,0.5,0.4,0.98,2.0,0.392,2.0,E,0.3333333333333333,0.0006779661016949153,0.5393939393939394
315.0,7.0,5.0,55.0,39.0,7.5,0.3625,2.0,0.145,4.0,E,0.6964285714285714,0.023734177215189875,0.625
586.0,37.7,17.0,54.8,1.7,7.0,1.4,2.0,0.56,4.0,E,0.03046594982078853,0.01192504258943782,0.4392764857881137
283.0,23.0,17.0,0.0,0.0,19.0,2.8,2.0,1.12,4.0,E,0.0,0.06690140845070422,0.7083333333333334
443.0,20.2,2.0,43.3,0.5,18.1,3.97,7.6,1.588,3.0,E,0.011286681715575621,0.040765765765765766,0.09433962264150944
520.0,30.8,15.2,48.0,3.6,10.8,2.0,2.8,0.8,4.0,E,0.07346938775510205,0.020729366602687142,0.47798742138364775
52.0,0.0,0.0,12.8,12.8,0.0,0.0,2.0,0.0,4.0,E,0.927536231884058,0.0,0.0
461.0,18.0,8.3,65.0,9.1,8.3,1.475,3.5,0.59,4.0,E,0.13787878787878788,0.017965367965367966,0.4368421052631579
447.0,21.0,11.0,61.0,47.0,3.4,0.73,1.3,0.292,4.0,E,0.7580645161290323,0.007589285714285714,0.5
565.0,38.0,20.0,45.0,41.0,7.1,0.01,2.0,0.004,4.0,E,0.8913043478260869,0.01254416961130742,0.5128205128205128
644.0,70.5,8.6,1.1,0.8,1.3,0.9,2.0,0.36,4.0,E,0.38095238095238093,0.0020155038759689923,0.12027972027972028
118.0,10.0,6.6,4.0,4.0,3.1,0.1,2.0,0.04,4.0,E,0.8,0.026050420168067228,0.6
234.0,1.5,0.1,53.3,51.1,1.1,8.92,2.0,3.568,4.0,E,0.9410681399631676,0.004680851063829788,0.04
340.0,0.2,0.1,80.0,55.0,4.4,0.12,2.0,0.048,4.0,E,0.6790123456790124,0.012903225806451615,0.08333333333333334
445.0,12.0,7.2,75.0,23.0,7.9,1.1,2.0,0.44,4.0,E,0.3026315789473684,0.017713004484304934,0.5538461538461539
60.0,0.8,0.6,13.0,6.5,0.5,0.1,0.5,0.04,4.0,E,0.4642857142857143,0.00819672131147541,0.3333333333333333
43.0,0.5,0.1,10.0,10.0,0.5,0.01,2.0,0.004,4.0,E,0.9090909090909091,0.011363636363636364,0.06666666666666667
494.0,25.0,12.0,60.0,48.0,5.6,0.26,2.0,0.104,4.0,E,0.7868852459016393,0.011313131313131313,0.46153846153846156
528.0,29.0,17.0,59.0,47.0,5.4,0.22,2.0,0.088,4.0,E,0.7833333333333333,0.010207939508506616,0.5666666666666667
572.0,38.0,22.0,49.0,48.0,6.6,0.22,2.0,0.088,4.0,E,0.96,0.011518324607329843,0.5641025641025641
750.0,83.0,58.0,0.5,0.5,0.5,0.0,2.0,0.0,1.0,E,0.3333333333333333,0.0006657789613848203,0.6904761904761905
253.0,21.0,14.0,8.5,7.0,7.5,1.5,2.0,0.6,4.0,E,0.7368421052631579,0.02952755905511811,0.6363636363636364
1585.0,14.22,11.74,60.62,52.93,2.32,0.4,1.97,0.16,4.0,E,0.858974358974359,0.0014627994955863808,0.771353482260184
392.0,32.1428571428571,21.4285714285714,3.57142857142857,0.0,25.0,1785.71428571429,0.0,714.285714285714,3.0,E,0.0,0.06361323155216285,0.6465517241379309
423.0,16.0,9.6,64.0,55.0,5.6,0.09,2.0,0.036,4.0,E,0.8461538461538461,0.01320754716981132,0.5647058823529412
334.0,0.3,0.2,78.0,55.0,4.2,0.1,2.0,0.04,4.0,E,0.6962025316455697,0.01253731343283582,0.15384615384615385
327.0,21.0,19.0,32.0,0.5,0.5,2.95,0.5,1.18,4.0,E,0.015151515151515152,0.001524390243902439,0.8636363636363636
560.0,36.0,18.0,52.0,49.0,5.4,0.235,2.0,0.094,4.0,E,0.9245283018867925,0.009625668449197862,0.4864864864864865
521.0,27.7,15.5,60.0,0.0,6.8,0.22,1.9,0.088,4.0,E,0.0,0.013026819923371647,0.5400696864111498
494.0,23.0,5.0999999046326,65.0,28.0,5.0999999046326,1.0,2.0,0.4,4.0,E,0.42424242424242425,0.010303030110368889,0.21249999602635836
465.0,21.0,6.8,63.0,5.12,6.0,1.5,2.0,0.6,4.0,E,0.08,0.012875536480686695,0.3090909090909091
487.0,22.0,13.0,65.0,32.0,6.5,6.3925,2.8,2.557,4.0,E,0.48484848484848486,0.01331967213114754,0.5652173913043478
631.0,53.0,31.0,30.0,26.0,6.2,0.01,0.0,0.004,3.0,E,0.8387096774193549,0.009810126582278481,0.5740740740740741
50.0,0.0,0.0,6.0,5.0,2.0,5.0,2.0,2.0,4.0,E,0.7142857142857143,0.0392156862745098,0.0
523.0,27.9,14.0,62.8,0.0,5.0,1.17,0.0,0.468,4.0,E,0.0,0.009541984732824428,0.4844290657439447
615.0,46.9230769230769,19.2307692307692,36.1538461538462,29.2307692307692,12.3076923076923,0.538461538461539,2.30769230769231,0.215384615384615,4.0,E,0.7867494824016544,0.019980019980019966,0.40128410914927726
533.0,30.0,18.9,58.4,16.2,5.6,0.6875,2.1,0.275,3.0,E,0.2727272727272727,0.01048689138576779,0.6096774193548387
502.0,24.8,17.7,61.3,25.7,6.3,0.3,3.8,0.12,4.0,E,0.41252006420545745,0.012524850894632206,0.686046511627907
479.0,26.0,6.1,51.0,28.0,5.4,0.57,2.0,0.228,4.0,E,0.5384615384615384,0.011250000000000001,0.22592592592592592
313.0,27.0,10.0,2.4,1.1,15.0,1.7,2.0,0.68,4.0,E,0.3235294117647059,0.04777070063694268,0.35714285714285715
541.0,38.0,28.0,41.0,41.0,4.0,0.0,7.8,0.0,4.0,E,0.9761904761904762,0.007380073800738007,0.717948717948718
529.0,29.0,17.0,61.0,60.0,5.6,0.12,2.4,0.048,4.0,E,0.967741935483871,0.010566037735849056,0.5666666666666667
436.0,20.0,13.0,56.0,48.0,4.2,0.01,8.5,0.004,4.0,E,0.8421052631578947,0.009610983981693364,0.6190476190476191
517.0,26.17,25.82,65.13,35.73,4.78,0.23,2.0,0.092,1.0,E,0.5402994102525329,0.009227799227799227,0.9503128450496872
485.0,23.0,12.0,64.0,32.2,4.1,0.74,1.9,0.296,4.0,E,0.4953846153846154,0.008436213991769546,0.5
561.0,35.9,7.1,51.7,49.4,6.1,0.11,2.0,0.044,4.0,E,0.9373814041745729,0.01085409252669039,0.19241192411924118
491.0,24.0,14.0,61.0,28.0,6.4,0.73,1.6,0.292,3.0,E,0.45161290322580644,0.013008130081300813,0.56
714.0,78.5714285714286,50.0,0.0,0.0,0.0,0.214285714285714,0.0,0.0857142857142857,2.0,E,0.0,0.0,0.6283662477558346
500.0,26.4705882352941,17.6470588235294,64.7058823529412,0.0,5.88235294117647,0.147058823529412,2.0,0.0588235294117647,4.0,E,0.0,0.011741223435481975,0.6423982869379014
503.0,28.0,13.0,56.0,1.7,5.1,1.7,2.0,0.68,4.0,E,0.02982456140350877,0.010119047619047618,0.4482758620689655
532.0,45.0,17.0,3.4,1.3,27.0,3.1,2.0,1.24,4.0,E,0.2954545454545454,0.05065666041275797,0.3695652173913043
263.0,23.0,8.2,1.0,1.0,14.0,1.8,2.0,0.72,4.0,E,0.5,0.05303030303030303,0.3416666666666666
198.0,9.1,3.1,1.2,0.5,28.0,5.5,0.5,2.2,4.0,E,0.22727272727272727,0.1407035175879397,0.3069306930693069
222.0,0.0,0.0,55.6,52.2,0.0,3.2,0.0,1.28,4.0,E,0.9222614840989399,0.0,0.0
489.0,22.0,10.0,65.0,22.0,6.2,0.5,3.0,0.2,4.0,E,0.3333333333333333,0.012653061224489797,0.43478260869565216
680.0,58.0,42.0,34.0,33.0,4.6,0.16,0.0,0.064,4.0,E,0.9428571428571428,0.006754772393538912,0.711864406779661
455.0,24.0,4.5,53.0,32.0,6.3,0.63,1.6,0.252,4.0,E,0.5925925925925926,0.01381578947368421,0.18
225.0,18.0,3.1,0.5,0.5,16.0,3.9,2.0,1.56,3.0,E,0.3333333333333333,0.07079646017699115,0.1631578947368421
280.0,0.7,0.2,65.0,58.0,14.0,4.0,2.0,1.6,4.0,E,0.8787878787878788,0.0498220640569395,0.11764705882352942
477.0,18.7,9.4,70.2,27.2,5.8,0.865,2.5,0.346,3.0,E,0.38202247191011235,0.012133891213389121,0.4771573604060914
408.0,20.0,10.0,48.0,12.0,7.8,1.1,2.0,0.44,4.0,E,0.24489795918367346,0.019070904645476772,0.47619047619047616
338.0,30.0,11.0,1.0,1.0,16.0,2.35,2.0,0.94,3.0,E,0.5,0.0471976401179941,0.3548387096774194
516.0,27.0,17.0,61.0,34.0,6.3,0.5,2.0,0.2,4.0,E,0.5483870967741935,0.01218568665377176,0.6071428571428571
366.0,0.0,0.0,86.6666666666667,40.0,0.0,0.0833333333333333,3.0,0.0333333333333333,4.0,E,0.456273764258555,0.0,0.0
500.0,20.0,13.3333333333333,70.0,36.6666666666667,6.66666666666667,0.458333333333333,3.33333333333333,0.183333333333333,4.0,E,0.5164319248826296,0.013306719893546247,0.6349206349206333
479.0,19.0,12.0,69.0,26.0,7.2,0.91,2.0,0.364,4.0,E,0.37142857142857144,0.015000000000000001,0.6
503.0,34.0,21.0,34.0,34.0,9.2,0.003,12.0,0.0012,4.0,E,0.9714285714285714,0.01825396825396825,0.6
389.0,0.0,0.0,96.4,63.5,0.0,0.0,2.0,0.0,4.0,E,0.6519507186858315,0.0,0.0
40.0,0.0,0.0,10.0,7.0,0.0,0.00625,1.0,0.0025,4.0,E,0.6363636363636364,0.0,0.0
562.0,37.0,16.0,44.0,42.0,9.3,0.3,4.3,0.12,4.0,E,0.9333333333333333,0.01651865008880995,0.42105263157894735
578.0,44.0,26.0,34.0,30.0,7.0,0.7,9.0,0.28,3.0,E,0.8571428571428571,0.012089810017271158,0.5777777777777777
461.0,44.0,5.2,12.0,6.9,3.4,2.66,1.7,1.064,4.0,E,0.5307692307692308,0.007359307359307359,0.11555555555555556
301.0,27.3,27.0,13.3,11.6,0.59,0.22,2.0,0.088,4.0,E,0.8111888111888111,0.0019536423841059604,0.9540636042402827
